created_at,created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,>=0.3um/dl,>=0.5um/dl,>1.0um/dl,>=2.5um/dl,>=5.0um/dl,>=10.0um/dl,PM1.0_ATM_ug/m3,PM10_ATM_ug/m3
2020-03-28 00:00:00+00:00,2020-03-28 00:00:00+00:00,0.15,0.84,1.56,19917.0,-70.87,81.53,89.03,0.84,183.26,53.82,12.74,3.12,1.26,0.28,0.15,1.56
2020-03-29 00:00:00+00:00,2020-03-29 00:00:00+00:00,0.01,0.26,0.79,21359.0,-75.63,79.73,100.0,0.26,120.75,35.32,7.8,2.15,0.95,0.15,0.01,0.79
2020-03-30 00:00:00+00:00,2020-03-30 00:00:00+00:00,3.36,4.33,4.66,22799.0,-71.07,78.53,100.0,4.33,722.64,210.6,22.3,1.83,0.52,0.1,3.36,4.66
2020-03-31 00:00:00+00:00,2020-03-31 00:00:00+00:00,3.22,4.08,4.52,24239.0,-71.4,83.0,100.0,4.08,737.76,211.88,19.14,1.86,0.64,0.19,3.22,4.52
2020-04-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,1.5,2.68,4.02,25679.0,-74.97,81.9,100.0,2.68,443.55,129.76,20.68,4.76,2.17,0.4,1.5,4.02
2020-04-02 00:00:00+00:00,2020-04-02 00:00:00+00:00,2.5,3.24,3.62,27119.0,-71.9,83.57,100.0,3.24,618.84,177.75,14.4,1.86,0.65,0.1,2.5,3.62
2020-04-03 00:00:00+00:00,2020-04-03 00:00:00+00:00,2.2,2.89,3.19,28559.0,-73.37,81.97,100.0,2.89,575.18,166.41,14.61,1.43,0.49,0.17,2.2,3.19
2020-04-04 00:00:00+00:00,2020-04-04 00:00:00+00:00,0.06,0.18,0.41,29999.0,-76.23,79.77,100.0,0.18,128.29,36.94,5.08,1.06,0.47,0.13,0.06,0.41
2020-04-05 00:00:00+00:00,2020-04-05 00:00:00+00:00,0.04,0.43,1.17,31439.0,-77.07,76.17,58.63,0.43,156.82,45.59,8.64,2.64,1.26,0.22,0.04,1.17
2020-04-06 00:00:00+00:00,2020-04-06 00:00:00+00:00,0.01,0.11,0.31,32878.0,-76.45,76.1,76.66,0.11,125.0,34.98,4.39,0.94,0.39,0.06,0.01,0.31
2020-04-07 00:00:00+00:00,2020-04-07 00:00:00+00:00,1.14,2.01,2.66,34319.0,-75.53,74.03,100.0,2.01,387.02,112.14,15.81,2.43,0.96,0.22,1.12,2.6
2020-04-08 00:00:00+00:00,2020-04-08 00:00:00+00:00,1.05,1.59,1.89,35757.0,-75.4,73.97,100.0,1.59,369.97,106.38,10.86,1.18,0.47,0.15,1.05,1.89
2020-04-09 00:00:00+00:00,2020-04-09 00:00:00+00:00,1.01,1.7,2.25,37197.0,-74.67,76.2,100.0,1.7,352.38,102.8,14.02,2.12,0.85,0.24,1.0,2.25
2020-04-10 00:00:00+00:00,2020-04-10 00:00:00+00:00,0.09,0.45,0.79,38637.0,-78.0,73.4,100.0,0.45,177.79,51.19,7.13,1.52,0.58,0.13,0.09,0.79
2020-04-11 00:00:00+00:00,2020-04-11 00:00:00+00:00,1.55,2.12,2.27,40077.0,-77.13,77.53,86.07,2.12,435.65,126.71,12.83,0.85,0.2,0.06,1.55,2.27
2020-04-12 00:00:00+00:00,2020-04-12 00:00:00+00:00,0.21,0.84,1.62,41518.0,-75.23,70.13,52.5,0.84,182.67,54.17,12.16,2.99,1.16,0.25,0.21,1.62
2020-04-13 00:00:00+00:00,2020-04-13 00:00:00+00:00,4.97,7.15,8.01,42958.0,-78.13,72.07,94.13,7.15,1002.28,293.19,43.49,4.1,1.32,0.21,4.97,8.01
2020-04-14 00:00:00+00:00,2020-04-14 00:00:00+00:00,9.53,12.69,14.14,44398.0,-78.63,74.37,100.0,12.69,1806.17,519.33,65.18,7.02,1.95,0.41,9.53,14.14
2020-04-15 00:00:00+00:00,2020-04-15 00:00:00+00:00,5.9399999999999995,7.965,9.015,45838.0,-78.8,78.8,100.0,7.965,2593.0014285714283,741.6214285714285,41.685,8.3,1.94,0.34,5.9399999999999995,9.015
2020-04-16 00:00:00+00:00,2020-04-16 00:00:00+00:00,2.35,3.24,3.89,47278.0,-81.47,81.93,99.03,3.24,593.15,170.79,18.19,2.35,0.96,0.25,2.35,3.89
2020-04-17 00:00:00+00:00,2020-04-17 00:00:00+00:00,0.69,1.35,1.9,48718.0,-77.4,79.47,53.83,1.35,303.77,87.84,12.33,2.23,0.88,0.19,0.69,1.9
2020-04-18 00:00:00+00:00,2020-04-18 00:00:00+00:00,0.46,0.96,1.38,50158.0,-76.9,72.97,61.57,0.96,265.58,75.54,9.91,1.67,0.71,0.11,0.46,1.38
2020-04-19 00:00:00+00:00,2020-04-19 00:00:00+00:00,3.03,4.3,5.13,51598.0,-76.97,75.23,100.0,4.3,703.46,204.15,25.92,3.3,1.22,0.3,3.03,5.13
2020-04-20 00:00:00+00:00,2020-04-20 00:00:00+00:00,7.74,10.3,11.26,53038.0,-75.07,72.13,100.0,10.3,1484.48,429.06,51.54,5.01,1.42,0.3,7.74,11.26
2020-04-21 00:00:00+00:00,2020-04-21 00:00:00+00:00,1.93,2.72,3.15,54478.0,-76.17,75.83,73.8,2.72,544.22,151.67,15.78,1.89,0.66,0.13,1.93,3.15
2020-04-22 00:00:00+00:00,2020-04-22 00:00:00+00:00,0.68,1.74,2.8,55918.0,-77.27,75.53,64.27,1.74,311.6,90.05,16.53,4.18,1.71,0.45,0.67,2.8
2020-04-23 00:00:00+00:00,2020-04-23 00:00:00+00:00,2.73,4.59,6.15,57358.0,-77.57,73.7,76.83,4.59,662.73,193.83,32.87,6.1,2.24,0.46,2.73,6.15
2020-04-24 00:00:00+00:00,2020-04-24 00:00:00+00:00,1.81,3.29,4.37,58798.0,-85.2,80.4,57.0,3.28,499.69,146.16,25.6,4.32,1.63,0.32,1.8,4.36
2020-04-25 00:00:00+00:00,2020-04-25 00:00:00+00:00,4.76,6.26,7.0,60238.0,-76.53,76.73,98.4,6.26,974.09,282.25,32.6,3.24,1.07,0.24,4.76,7.0
2020-04-26 00:00:00+00:00,2020-04-26 00:00:00+00:00,0.41,0.99,1.76,61678.0,-78.47,81.5,66.1,0.99,251.94,73.21,10.69,2.44,1.22,0.35,0.41,1.76
2020-04-27 00:00:00+00:00,2020-04-27 00:00:00+00:00,3.24,5.35,6.96,63118.0,-77.23,76.87,100.0,5.35,734.42,215.56,36.24,6.28,2.53,0.56,3.24,6.96
2020-04-28 00:00:00+00:00,2020-04-28 00:00:00+00:00,0.11,0.64,1.37,64557.0,-73.83,80.2,93.03,0.64,171.56,50.08,10.02,2.81,1.26,0.23,0.11,1.37
2020-04-29 00:00:00+00:00,2020-04-29 00:00:00+00:00,1.47,2.07,2.36,65997.0,-76.6,80.93,100.0,2.07,429.76,125.03,12.87,1.31,0.47,0.1,1.47,2.36
2020-04-30 00:00:00+00:00,2020-04-30 00:00:00+00:00,5.51,7.57,8.65,67437.0,-77.33,75.27,100.0,7.57,1080.45,316.54,43.22,4.56,1.55,0.34,5.51,8.65
2020-05-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,0.0,0.0,0.15,68878.0,-79.7,64.63,61.63,0.0,54.39,15.83,3.36,0.7,0.38,0.11,0.0,0.15
2020-05-02 00:00:00+00:00,2020-05-02 00:00:00+00:00,0.0,0.06,0.27,70318.0,-76.53,66.1,49.63,0.06,63.1,17.87,4.51,1.16,0.47,0.11,0.0,0.27
2020-05-03 00:00:00+00:00,2020-05-03 00:00:00+00:00,1.3299999999999998,16.13,16.28,175.0,-78.5,66.63,58.8,13.44,1094.0099999999998,270.76500000000004,3.05,0.64,0.18,0.05,11.47,15.41
2020-05-04 00:00:00+00:00,2020-05-04 00:00:00+00:00,2.66,10.635000000000002,11.075000000000001,1615.0,-74.83,67.63,92.6,17.28,639.6700000000001,188.365,32.91,5.99,2.25,0.36,7.745,10.64
2020-05-05 00:00:00+00:00,2020-05-05 00:00:00+00:00,4.02,5.14,5.87,3055.0,-77.0,67.47,100.0,5.14,1389.67,277.05,21.61,2.97,1.07,0.25,4.02,5.87
2020-05-06 00:00:00+00:00,2020-05-06 00:00:00+00:00,5.135,6.82,7.455,4495.0,-73.03,67.77,100.0,17.73,1301.365,382.75,62.05,4.77,1.52,0.28,13.77,7.455
2020-05-07 00:00:00+00:00,2020-05-07 00:00:00+00:00,6.25,8.5,9.04,5935.0,-72.23,70.5,100.0,8.5,1179.9,347.37,50.07,3.45,0.76,0.13,6.25,9.04
2020-05-08 00:00:00+00:00,2020-05-08 00:00:00+00:00,0.22,0.62,1.04,7375.0,-72.97,77.43,73.83,0.62,213.43,61.05,8.29,1.47,0.67,0.22,0.22,1.04
2020-05-09 00:00:00+00:00,2020-05-09 00:00:00+00:00,0.12,0.57,1.0,8815.0,-77.03,78.97,65.4,0.57,194.28,55.64,8.37,1.73,0.67,0.18,0.12,1.0
2020-05-10 00:00:00+00:00,2020-05-10 00:00:00+00:00,0.0,0.0,0.1,10255.0,-73.43,64.6,41.6,0.0,58.97,17.45,3.38,0.72,0.28,0.06,0.0,0.1
2020-05-11 00:00:00+00:00,2020-05-11 00:00:00+00:00,0.8,1.33,1.55,844.0,-69.0,64.63,54.43,1.33,292.68,84.84,11.43,1.2,0.35,0.04,0.8,1.55
2020-05-12 00:00:00+00:00,2020-05-12 00:00:00+00:00,10.52,15.94,18.14,2284.0,-69.4,64.0,94.67,15.91,1923.35,569.72,28.785,3.0599999999999996,2.73,0.38,10.52,18.08
2020-05-13 00:00:00+00:00,2020-05-13 00:00:00+00:00,6.1,8.385000000000002,9.2,3724.0,-71.77,67.27,90.03,10.23,1252.29,351.275,46.14,4.92,1.21,0.26,6.1,12.035
2020-05-14 00:00:00+00:00,2020-05-14 00:00:00+00:00,2.73,4.55,5.99,5164.0,-72.7,63.6,100.0,4.55,648.64,190.71,33.1,5.6,2.08,0.54,2.73,5.99
2020-05-15 00:00:00+00:00,2020-05-15 00:00:00+00:00,0.63,1.49,2.37,6604.0,-70.73,65.6,100.0,1.49,289.81,84.6,15.36,3.34,1.5,0.26,0.63,2.37
2020-05-16 00:00:00+00:00,2020-05-16 00:00:00+00:00,7.28,9.63,10.21,8044.0,-75.7,67.07,100.0,9.63,1456.0,410.07,53.67,3.32,0.86,0.17,7.28,10.21
2020-05-17 00:00:00+00:00,2020-05-17 00:00:00+00:00,11.582222222222223,15.652941176470588,16.552352941176473,9484.0,-70.03,66.3,100.0,15.494374999999998,2197.25,621.6083333333333,73.68,3.885,1.38,0.22,11.7575,16.674374999999998
2020-05-18 00:00:00+00:00,2020-05-18 00:00:00+00:00,8.64,11.18,12.02,10924.0,-73.63,69.6,100.0,11.15,1765.27,481.33,55.5,4.45,1.06,0.15,8.49,12.02
2020-05-19 00:00:00+00:00,2020-05-19 00:00:00+00:00,6.955,10.0375,10.9025,12364.0,-73.37,68.7,100.0,10.0375,1051.605,373.3375,69.61,4.5825,2.76,0.35,6.955,10.9025
2020-05-20 00:00:00+00:00,2020-05-20 00:00:00+00:00,0.72,1.73,2.66,13804.0,-73.07,73.23,100.0,1.73,337.94,91.4,16.46,3.57,1.4,0.39,0.72,2.66
2020-05-21 00:00:00+00:00,2020-05-21 00:00:00+00:00,2.91,4.05,4.71,464.0,-64.97,71.8,100.0,4.05,682.11,197.07,21.59,2.85,1.02,0.23,2.91,4.71
2020-05-22 00:00:00+00:00,2020-05-22 00:00:00+00:00,0.0,0.06,0.17,1904.0,-69.03,60.63,100.0,0.06,95.48,27.81,3.75,0.61,0.22,0.06,0.0,0.17
2020-05-23 00:00:00+00:00,2020-05-23 00:00:00+00:00,3.54,3.59,3.65,3344.0,-69.43,67.23,96.17,3.54,1315.57,263.64,2.17,0.26,0.1,0.02,3.29,3.65
2020-05-24 00:00:00+00:00,2020-05-24 00:00:00+00:00,0.12,0.93,1.93,4784.0,-69.27,66.83,100.0,0.93,217.15,52.95,14.31,3.84,1.66,0.3,0.12,1.93
2020-05-25 00:00:00+00:00,2020-05-25 00:00:00+00:00,0.26,0.92,1.65,6223.59,-72.15,64.52,100.0,0.92,218.88,63.78,12.93,2.99,1.27,0.2,0.26,1.65
2020-05-26 00:00:00+00:00,2020-05-26 00:00:00+00:00,3.71,5.15,6.96,7664.0,-72.9,67.5,100.0,5.15,1387.27,278.87,24.31,6.27,2.7,0.5,3.7,6.96
2020-05-27 00:00:00+00:00,2020-05-27 00:00:00+00:00,1.01,1.99,3.02,9104.0,-69.37,67.17,100.0,1.99,382.54,107.66,17.89,3.72,1.55,0.29,1.01,3.02
2020-05-28 00:00:00+00:00,2020-05-28 00:00:00+00:00,13.62,8.815,19.01,10544.0,-70.0,67.07,100.0,17.83,1199.955,730.41,89.64,6.9,1.48,0.22,13.57,19.01
2020-05-29 00:00:00+00:00,2020-05-29 00:00:00+00:00,11.62,15.64,16.85,11984.0,-70.17,65.6,100.0,15.64,2017.37,599.14,91.12,6.03,1.66,0.3,11.62,16.85
2020-05-30 00:00:00+00:00,2020-05-30 00:00:00+00:00,9.95888888888889,12.55,13.497222222222222,13424.0,-71.2,66.67,100.0,12.522777777777778,2114.068888888889,538.9127777777778,60.294999999999995,9.74,1.94,0.28,9.934444444444445,13.487222222222222
2020-05-31 00:00:00+00:00,2020-05-31 00:00:00+00:00,0.99,1.55,1.77,14864.0,-72.13,71.4,100.0,1.55,369.72,107.04,10.3,1.09,0.37,0.05,0.99,1.77
2020-06-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,1.04,1.61,1.89,16304.0,-69.9,73.0,86.4,1.61,366.11,106.3,12.06,1.36,0.43,0.07,1.04,1.89
2020-06-02 00:00:00+00:00,2020-06-02 00:00:00+00:00,4.273333333333333,5.24,5.636666666666667,17744.0,-68.87,57.3,100.0,5.113333333333333,929.9133333333333,272.8466666666667,18.81,2.29,0.59,0.1,3.953333333333333,5.636666666666667
2020-06-03 00:00:00+00:00,2020-06-03 00:00:00+00:00,0.0,0.01,0.03,19184.0,-69.47,64.9,82.5,0.01,66.38,18.72,2.62,0.37,0.09,0.01,0.0,0.03
2020-06-04 00:00:00+00:00,2020-06-04 00:00:00+00:00,0.19,1.01,1.74,20624.0,-71.17,62.93,78.83,1.01,219.7,64.4,13.93,3.12,1.18,0.17,0.19,1.74
2020-06-05 00:00:00+00:00,2020-06-05 00:00:00+00:00,6.354444444444445,9.141666666666666,10.256944444444446,22064.0,-71.47,60.07,100.0,9.032499999999999,2588.83,725.97,40.93555555555555,8.99,1.83,0.31,13.83,10.252500000000001
2020-06-06 00:00:00+00:00,2020-06-06 00:00:00+00:00,12.518888888888888,17.273333333333333,18.77388888888889,23504.0,-73.07,60.87,100.0,17.055,2302.9011111111113,660.5161111111111,67.94111111111111,6.803333333333333,2.08,0.29,12.266666666666666,18.765
2020-06-07 00:00:00+00:00,2020-06-07 00:00:00+00:00,11.157777777777778,15.626666666666665,17.08777777777778,24944.0,-76.7,61.7,100.0,15.190000000000001,2016.9722222222222,595.0622222222222,90.28555555555556,4.616666666666666,2.5,0.46,10.703333333333333,17.07
2020-06-08 00:00:00+00:00,2020-06-08 00:00:00+00:00,3.37,4.99,5.51,26384.0,-69.57,60.8,100.0,4.99,695.64,209.23,36.71,2.43,0.75,0.2,3.37,5.51
2020-06-09 00:00:00+00:00,2020-06-09 00:00:00+00:00,5.25,7.23,8.07,27822.0,-72.3,65.47,100.0,7.23,1053.16,306.17,42.37,3.9,1.18,0.22,5.25,8.07
2020-06-10 00:00:00+00:00,2020-06-10 00:00:00+00:00,11.57,15.03,16.24,29262.0,-71.47,67.27,100.0,15.01,2303.11,628.78,78.08,5.89,1.52,0.33,11.49,16.24
2020-06-11 00:00:00+00:00,2020-06-11 00:00:00+00:00,8.38,11.94,12.51,30702.0,-70.6,66.5,100.0,11.94,1585.78,446.31,84.28,3.93,0.63,0.08,8.37,12.51
2020-06-12 00:00:00+00:00,2020-06-12 00:00:00+00:00,6.19,8.37,9.28,796.0,-76.5,65.8,100.0,8.37,1173.3,346.01,47.45,4.34,1.37,0.22,6.19,9.28
2020-06-13 00:00:00+00:00,2020-06-13 00:00:00+00:00,13.861818181818181,12.204999999999998,12.854999999999999,2236.0,-76.97,66.1,100.0,11.695,2464.4104545454547,703.9904545454546,78.571,3.05,1.83,0.28,13.74909090909091,12.719999999999999
2020-06-14 00:00:00+00:00,2020-06-14 00:00:00+00:00,7.61090909090909,16.04,16.43,828.0,-77.17,67.5,100.0,15.02,750.84,215.865,27.82,1.76,0.43,0.06,12.83,16.16
2020-06-15 00:00:00+00:00,2020-06-15 00:00:00+00:00,1.36,2.43,3.14,2268.0,-77.7,63.03,95.3,2.43,433.85,126.17,19.02,2.9,1.18,0.15,1.36,3.14
2020-06-16 00:00:00+00:00,2020-06-16 00:00:00+00:00,0.96,2.07,3.26,3708.0,-74.47,67.0,100.0,2.06,361.4,103.45,19.16,4.48,1.59,0.36,0.96,3.22
2020-06-17 00:00:00+00:00,2020-06-17 00:00:00+00:00,2.98,4.73,6.02,5148.0,-78.03,64.23,100.0,4.73,671.35,198.98,32.24,5.2,1.98,0.47,2.98,6.02
2020-06-18 00:00:00+00:00,2020-06-18 00:00:00+00:00,12.7,15.17,16.87,1028.0,-77.23,68.47,99.57,14.12,640.2950000000001,300.635,44.8,6.91,2.17,0.44,11.02,16.48
2020-06-19 00:00:00+00:00,2020-06-19 00:00:00+00:00,7.26,10.34,11.49,2468.0,-74.4,63.77,100.0,10.34,1360.92,402.29,63.43,5.7,1.5,0.32,7.26,11.49
2020-06-20 00:00:00+00:00,2020-06-20 00:00:00+00:00,12.13,17.3,18.48,3908.0,-74.43,61.67,100.0,17.3,2091.99,625.93,43.82,7.23,1.32,0.17,12.13,18.48
2020-06-21 00:00:00+00:00,2020-06-21 00:00:00+00:00,3.06,4.18,4.42,5348.0,-74.6,62.07,100.0,4.18,671.04,198.04,24.21,1.68,0.39,0.03,3.06,4.42
2020-06-22 00:00:00+00:00,2020-06-22 00:00:00+00:00,1.81,2.8,3.3,6789.0,-72.87,62.67,100.0,2.8,504.0,148.03,19.87,2.26,0.74,0.15,1.81,3.3
2020-06-23 00:00:00+00:00,2020-06-23 00:00:00+00:00,1.05,1.63,1.91,8229.0,-71.8,60.07,85.63,1.54,420.52,111.23,11.3,1.36,0.41,0.07,1.0,1.86
2020-06-24 00:00:00+00:00,2020-06-24 00:00:00+00:00,1.34,2.2,2.52,9669.0,-71.9,63.2,92.4,2.2,430.69,124.5,15.61,1.72,0.49,0.07,1.34,2.52
2020-06-25 00:00:00+00:00,2020-06-25 00:00:00+00:00,0.34,0.65,0.81,11109.0,-72.47,62.4,99.83,0.65,245.42,70.39,7.44,0.7,0.26,0.06,0.34,0.81
2020-06-26 00:00:00+00:00,2020-06-26 00:00:00+00:00,2.35,3.45,3.87,12549.0,-71.77,61.67,92.4,3.45,590.91,172.99,22.34,2.11,0.65,0.12,2.35,3.87
2020-06-27 00:00:00+00:00,2020-06-27 00:00:00+00:00,3.55,5.44,6.43,13989.0,-69.9,63.53,100.0,5.44,793.48,234.31,35.67,4.46,1.46,0.29,3.55,6.43
2020-06-28 00:00:00+00:00,2020-06-28 00:00:00+00:00,4.44,6.74,7.42,15429.0,-72.93,62.3,100.0,6.74,910.89,270.53,46.0,3.91,0.93,0.14,4.44,7.42
2020-06-29 00:00:00+00:00,2020-06-29 00:00:00+00:00,3.47,4.88,5.51,16869.0,-74.67,62.53,100.0,4.88,778.83,224.96,29.03,2.88,0.96,0.17,3.47,5.51
2020-06-30 00:00:00+00:00,2020-06-30 00:00:00+00:00,5.429038461538462,3.6133333333333333,4.11,18309.0,-72.33,61.37,100.0,3.6133333333333333,2445.356153846154,723.7469230769232,78.52133333333333,5.6,2.05,0.32,5.3967307692307696,4.11
2020-07-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,7.388076923076924,2.3466666666666667,2.7100000000000004,19749.0,-73.77,62.97,100.0,2.3466666666666667,2611.69,407.5734615384616,43.440666666666665,8.32,1.65,0.31,7.323461538461539,2.7100000000000004
2020-07-02 00:00:00+00:00,2020-07-02 00:00:00+00:00,0.74,1.08,1.31,21189.0,-72.67,71.37,83.93,1.08,319.92,91.4,8.36,0.85,0.37,0.09,0.74,1.31
2020-07-03 00:00:00+00:00,2020-07-03 00:00:00+00:00,2.9,5.0,6.24,22629.0,-75.53,64.93,70.8,4.98,698.68,205.04,36.55,5.51,1.84,0.39,2.89,6.24
2020-07-04 00:00:00+00:00,2020-07-04 00:00:00+00:00,3.3839999999999986,3.918000000000001,4.84,24069.0,-72.47,57.8,100.0,3.828000000000003,333.80166666666673,86.0916666666667,10.89,4.45,0.5,0.15,3.1420000000000012,4.823999999999998
2020-07-05 00:00:00+00:00,2020-07-05 00:00:00+00:00,0.01,0.08,0.16,25509.0,-73.17,62.47,85.8,0.08,122.52,35.6,4.26,0.44,0.18,0.03,0.01,0.16
2020-07-06 00:00:00+00:00,2020-07-06 00:00:00+00:00,3.46,4.69,5.08,26949.0,-70.8,61.7,99.2,4.69,769.58,224.8,25.68,2.34,0.53,0.12,3.46,5.08
2020-07-07 00:00:00+00:00,2020-07-07 00:00:00+00:00,5.6,7.7,8.33,28389.0,-70.23,63.53,98.47,7.7,1096.21,322.3,45.16,3.29,0.87,0.18,5.6,8.33
2020-07-08 00:00:00+00:00,2020-07-08 00:00:00+00:00,2.84,4.41,5.24,29829.0,-71.47,63.2,100.0,4.41,681.7,199.43,30.29,3.68,1.3,0.25,2.84,5.24
2020-07-09 00:00:00+00:00,2020-07-09 00:00:00+00:00,7.398181818181818,10.461818181818183,11.211818181818181,31269.0,-70.7,61.13,100.0,10.461818181818183,1710.221923076923,405.07454545454544,64.30833333333334,5.6033333333333335,2.41,0.27,7.398181818181818,11.211818181818181
2020-07-10 00:00:00+00:00,2020-07-10 00:00:00+00:00,13.418,10.398712121212123,15.226742424242424,32709.0,-69.77,63.9,100.0,10.398212121212122,1936.4236538461541,538.6064393939394,69.19694444444445,7.526666666666666,3.18,0.53,13.342,15.226742424242424
2020-07-11 00:00:00+00:00,2020-07-11 00:00:00+00:00,13.311666666666667,10.335606060606061,19.241666666666667,34149.0,-69.33,64.7,100.0,10.334606060606061,2162.625384615385,672.1383333333333,74.08555555555556,9.45,1.36,0.17,13.306666666666667,19.241666666666667
2020-07-12 00:00:00+00:00,2020-07-12 00:00:00+00:00,7.692,10.2725,12.291052631578946,35589.0,-69.6,61.5,100.0,10.271,1586.5069230769232,479.0594736842105,59.499,9.661111111111111,1.245,0.4,7.6805,12.289473684210526
2020-07-13 00:00:00+00:00,2020-07-13 00:00:00+00:00,10.26875,13.73625,9.460526315789473,37029.0,-71.5,60.67,100.0,13.723749999999999,1010.3884615384616,541.3712499999999,79.60714285714286,8.58,1.13,0.18,10.23,9.459736842105263
2020-07-14 00:00:00+00:00,2020-07-14 00:00:00+00:00,1.24,3.77,6.63,38469.0,-71.57,60.9,100.0,3.77,434.27,130.87,38.44,5.205,1.0,0.8,1.24,6.63
2020-07-15 00:00:00+00:00,2020-07-15 00:00:00+00:00,0.07,0.45,0.94,39909.1,-73.79,62.0,100.0,0.45,164.11,47.35,8.65,1.83,0.87,0.15,0.07,0.94
2020-07-16 00:00:00+00:00,2020-07-16 00:00:00+00:00,0.0,0.01,0.09,41349.0,-73.47,62.93,82.73,0.01,79.27,22.9,3.08,0.61,0.25,0.04,0.0,0.09
2020-07-17 00:00:00+00:00,2020-07-17 00:00:00+00:00,0.19,0.83,1.33,42789.0,-72.97,63.03,100.0,0.83,214.3,62.58,9.98,2.23,0.82,0.19,0.19,1.33
2020-07-18 00:00:00+00:00,2020-07-18 00:00:00+00:00,1.61,2.45,2.91,44229.0,-70.33,65.63,100.0,2.45,448.86,130.57,17.13,2.09,0.74,0.15,1.61,2.91
2020-07-19 00:00:00+00:00,2020-07-19 00:00:00+00:00,8.83,12.0,12.88,45669.0,-72.07,62.87,100.0,12.0,1604.85,473.95,68.96,5.09,0.99,0.21,8.83,12.88
2020-07-20 00:00:00+00:00,2020-07-20 00:00:00+00:00,0.02,0.44,0.89,47109.0,-72.63,62.67,46.07,0.44,137.11,39.84,9.39,2.01,0.81,0.15,0.02,0.89
2020-07-21 00:00:00+00:00,2020-07-21 00:00:00+00:00,0.7,1.42,1.96,48549.0,-70.37,61.97,75.57,1.42,307.17,89.03,13.16,2.07,0.82,0.19,0.7,1.96
2020-07-22 00:00:00+00:00,2020-07-22 00:00:00+00:00,5.08,7.43,8.27,824.0,-70.27,62.27,86.53,7.43,1018.42,299.22,45.29,4.56,1.3,0.28,5.08,8.27
2020-07-23 00:00:00+00:00,2020-07-23 00:00:00+00:00,11.54,16.2,17.55,2264.0,-69.47,61.4,100.0,16.2,2071.99,611.45,60.57666666666666,7.67,1.58,0.26,11.54,17.55
2020-07-24 00:00:00+00:00,2020-07-24 00:00:00+00:00,12.386666666666667,16.08625,18.01,3704.0,-71.5,62.53,100.0,16.08625,2407.2986666666666,652.7326666666667,75.86333333333333,7.353571428571429,2.65,0.38,12.385333333333332,17.2225
2020-07-25 00:00:00+00:00,2020-07-25 00:00:00+00:00,11.402857142857144,15.661428571428571,17.055714285714288,5145.0,-74.17,62.9,100.0,15.584285714285713,2063.2785714285715,600.0785714285714,91.14999999999999,7.037142857142857,1.795,0.65,11.30857142857143,17.055714285714288
2020-07-26 00:00:00+00:00,2020-07-26 00:00:00+00:00,1.69,2.58,3.17,6585.0,-73.53,65.43,100.0,2.58,449.6,133.72,19.16,2.29,0.94,0.17,1.69,3.17
2020-07-27 00:00:00+00:00,2020-07-27 00:00:00+00:00,6.22,6.44,6.64,8025.0,-75.6,67.23,100.0,6.34,2518.63,441.73,4.94,0.81,0.2,0.04,5.63,6.64
2020-07-28 00:00:00+00:00,2020-07-28 00:00:00+00:00,0.47,1.71,3.1,9465.0,-75.43,64.2,100.0,1.71,271.32,81.05,19.75,5.27,2.18,0.48,0.47,3.1
2020-07-29 00:00:00+00:00,2020-07-29 00:00:00+00:00,3.88,3.92,3.96,10905.0,-75.43,67.13,100.0,3.88,1464.48,274.14,2.83,0.37,0.11,0.04,3.63,3.96
2020-07-30 00:00:00+00:00,2020-07-30 00:00:00+00:00,0.68,1.21,1.53,12345.0,-72.33,65.57,100.0,1.21,306.1,88.29,10.47,1.57,0.54,0.1,0.68,1.53
2020-07-31 00:00:00+00:00,2020-07-31 00:00:00+00:00,1.05,2.89,5.0,13785.0,-71.8,63.1,99.17,2.89,391.58,116.74,27.99,7.4,3.15,0.72,1.05,5.0
2020-08-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,6.51,9.83,11.5,15225.0,-73.07,61.27,100.0,9.83,1260.47,371.12,64.86,7.48,2.46,0.4,6.51,11.5
2020-08-02 00:00:00+00:00,2020-08-02 00:00:00+00:00,5.0680000000000005,6.866,7.562000000000001,,-76.7775,62.47,85.6675,6.866,992.008,292.162,73.5025,5.9575,1.115,0.1625,5.0920000000000005,7.650000000000002
2020-08-03 00:00:00+00:00,2020-08-03 00:00:00+00:00,3.2940000000000005,11.750588235294119,4.9910000000000005,1243.0,-72.93,62.73,100.0,11.634705882352941,773.4639999999999,213.82099999999997,68.97944444444444,3.5737499999999995,1.69,0.27,3.321,5.060000000000001
2020-08-04 00:00:00+00:00,2020-08-04 00:00:00+00:00,1.52,2.2,2.42,2683.0,-74.23,68.27,56.57,2.2,554.92,135.48,13.46,1.19,0.36,0.08,1.55,2.47
2020-08-05 00:00:00+00:00,2020-08-05 00:00:00+00:00,12.47,12.61,12.92,4123.0,-72.93,59.9,40.3,9.98,427.7733333333333,350.625,4.98,1.29,0.52,0.12,9.97,13.07
